,ambitious_sample_001,ambitious_sample_001,ambitious_sample_001,ambitious_sample_001,ambitious_sample_001,ambitious_sample_002,ambitious_sample_002,ambitious_sample_002,ambitious_sample_002,ambitious_sample_002,ambitious_sample_003,ambitious_sample_003,ambitious_sample_003,ambitious_sample_003,ambitious_sample_003,ambitious_sample_004,ambitious_sample_004,ambitious_sample_004,ambitious_sample_004,ambitious_sample_004,ambitious_sample_005,ambitious_sample_005,ambitious_sample_005,ambitious_sample_005,ambitious_sample_005,ambitious_sample_006,ambitious_sample_006,ambitious_sample_006,ambitious_sample_006,ambitious_sample_006,ambitious_sample_007,ambitious_sample_007,ambitious_sample_007,ambitious_sample_007,ambitious_sample_007,ambitious_sample_008,ambitious_sample_008,ambitious_sample_008,ambitious_sample_008,ambitious_sample_008,ambitious_sample_009,ambitious_sample_009,ambitious_sample_009,ambitious_sample_009,ambitious_sample_009,ambitious_sample_010,ambitious_sample_010,ambitious_sample_010,ambitious_sample_010,ambitious_sample_010,ambitious_sample_011,ambitious_sample_011,ambitious_sample_011,ambitious_sample_011,ambitious_sample_011,ambitious_sample_012,ambitious_sample_012,ambitious_sample_012,ambitious_sample_012,ambitious_sample_012,ambitious_sample_013,ambitious_sample_013,ambitious_sample_013,ambitious_sample_013,ambitious_sample_013,ambitious_sample_014,ambitious_sample_014,ambitious_sample_014,ambitious_sample_014,ambitious_sample_014,ambitious_sample_015,ambitious_sample_015,ambitious_sample_015,ambitious_sample_015,ambitious_sample_015,ambitious_sample_016,ambitious_sample_016,ambitious_sample_016,ambitious_sample_016,ambitious_sample_016,ambitious_sample_017,ambitious_sample_017,ambitious_sample_017,ambitious_sample_017,ambitious_sample_017,ambitious_sample_018,ambitious_sample_018,ambitious_sample_018,ambitious_sample_018,ambitious_sample_018,ambitious_sample_019,ambitious_sample_019,ambitious_sample_019,ambitious_sample_019,ambitious_sample_019,ambitious_sample_020,ambitious_sample_020,ambitious_sample_020,ambitious_sample_020,ambitious_sample_020,conservative_sample_001,conservative_sample_001,conservative_sample_001,conservative_sample_001,conservative_sample_001,conservative_sample_002,conservative_sample_002,conservative_sample_002,conservative_sample_002,conservative_sample_002,conservative_sample_003,conservative_sample_003,conservative_sample_003,conservative_sample_003,conservative_sample_003,conservative_sample_004,conservative_sample_004,conservative_sample_004,conservative_sample_004,conservative_sample_004,conservative_sample_005,conservative_sample_005,conservative_sample_005,conservative_sample_005,conservative_sample_005,conservative_sample_006,conservative_sample_006,conservative_sample_006,conservative_sample_006,conservative_sample_006,conservative_sample_007,conservative_sample_007,conservative_sample_007,conservative_sample_007,conservative_sample_007,conservative_sample_008,conservative_sample_008,conservative_sample_008,conservative_sample_008,conservative_sample_008,conservative_sample_009,conservative_sample_009,conservative_sample_009,conservative_sample_009,conservative_sample_009,conservative_sample_010,conservative_sample_010,conservative_sample_010,conservative_sample_010,conservative_sample_010,conservative_sample_011,conservative_sample_011,conservative_sample_011,conservative_sample_011,conservative_sample_011,conservative_sample_012,conservative_sample_012,conservative_sample_012,conservative_sample_012,conservative_sample_012,conservative_sample_013,conservative_sample_013,conservative_sample_013,conservative_sample_013,conservative_sample_013,conservative_sample_014,conservative_sample_014,conservative_sample_014,conservative_sample_014,conservative_sample_014,conservative_sample_015,conservative_sample_015,conservative_sample_015,conservative_sample_015,conservative_sample_015,conservative_sample_016,conservative_sample_016,conservative_sample_016,conservative_sample_016,conservative_sample_016,conservative_sample_017,conservative_sample_017,conservative_sample_017,conservative_sample_017,conservative_sample_017,conservative_sample_018,conservative_sample_018,conservative_sample_018,conservative_sample_018,conservative_sample_018,conservative_sample_019,conservative_sample_019,conservative_sample_019,conservative_sample_019,conservative_sample_019,conservative_sample_020,conservative_sample_020,conservative_sample_020,conservative_sample_020,conservative_sample_020
2031,80.1750,60.0746,149.1862,34.0534,19.4591,74.7286,57.2642,135.6130,30.9551,17.6886,81.1702,61.7156,163.3201,37.2796,21.3026,73.2846,57.2094,146.7504,33.4974,19.1414,78.3781,65.2820,171.2556,39.0910,22.3377,81.1442,61.8239,148.6689,33.9353,19.3916,87.8274,59.4569,136.9741,31.2658,17.8662,73.2161,56.6542,158.8862,36.2675,20.7243,77.8944,65.4748,150.9324,34.4520,19.6868,83.8582,63.7175,161.4215,36.8462,21.0550,81.4691,62.5801,147.3911,33.6436,19.2249,81.8089,56.9045,150.7691,34.4147,19.6655,67.2618,63.5771,151.9904,34.6935,19.8248,70.4198,55.0360,172.4269,39.3583,22.4905,90.3494,62.4419,134.1603,30.6235,17.4992,78.9027,61.7790,153.9634,35.1438,20.0822,80.0050,54.0685,157.6091,35.9760,20.5577,83.0854,54.9234,149.0521,34.0228,19.4416,85.6604,57.6255,146.0336,33.3338,19.0479,73.0420,58.0663,167.6770,38.2741,21.8709,94.4641,54.0726,187.9178,20.3131,11.6075,86.6233,52.0432,182.8974,19.7704,11.2974,90.8249,57.0290,178.5445,19.2999,11.0285,86.8262,52.8590,194.0958,20.9809,11.9891,81.0138,52.4984,178.8614,19.3341,11.0481,89.4528,54.1262,188.5158,20.3777,11.6444,83.4169,55.2877,188.9186,20.4212,11.6693,80.8978,57.1192,198.1838,21.4228,12.2416,84.8792,55.0065,183.9065,19.8795,11.3597,90.7101,57.5124,170.4605,18.4260,10.5291,82.8881,55.5405,182.1363,19.6881,11.2503,99.6654,53.6579,180.0493,19.4625,11.1214,77.7245,49.2453,181.3004,19.5977,11.1987,83.9743,57.0113,182.1205,19.6864,11.2494,92.2413,56.1873,178.4750,19.2923,11.0242,77.8478,48.6001,185.2948,20.0295,11.4454,87.4389,51.5034,180.5927,19.5212,11.1550,92.6667,55.7043,185.0333,20.0013,11.4293,88.7231,55.1270,170.1426,18.3916,10.5095,81.8841,53.7479,168.9648,18.2643,10.4368
2032,76.5654,62.1382,141.3382,40.0322,22.8756,71.5204,59.1980,128.4790,36.3900,20.7943,77.8883,63.6788,154.7286,43.8249,25.0428,69.7431,59.1081,139.0305,39.3786,22.5021,74.7292,67.4789,162.2467,45.9543,26.2596,77.6178,63.9494,140.8481,39.8934,22.7962,84.1418,61.5449,129.7685,36.7552,21.0030,70.0231,58.4946,150.5279,42.6351,24.3629,74.6785,67.5716,142.9925,40.5008,23.1433,79.7367,65.7432,152.9298,43.3154,24.7516,77.5606,64.8316,139.6375,39.5505,22.6003,78.2370,58.6175,142.8378,40.4570,23.1183,64.1007,65.5793,143.9949,40.7847,23.3055,66.9054,56.8291,163.3563,46.2685,26.4392,86.3561,64.5820,127.1027,36.0002,20.5715,75.2890,63.6937,145.8641,41.3141,23.6081,75.8586,55.9469,149.3180,42.2924,24.1671,79.6695,56.6892,141.2112,39.9962,22.8550,81.9247,59.4666,138.3514,39.1862,22.3921,70.3141,59.9733,158.8563,44.9940,25.7108,92.3585,55.2365,183.9916,23.8795,13.6454,84.0647,53.1875,179.0760,23.2415,13.2809,88.1999,58.1126,174.8142,22.6884,12.9648,84.7305,53.8809,190.0405,24.6645,14.0940,78.9198,53.5404,175.1244,22.7286,12.9878,87.1516,55.1127,184.5771,23.9555,13.6888,80.9839,56.3386,184.9714,24.0066,13.7181,78.5992,58.0895,194.0431,25.1840,14.3909,82.8492,55.9316,180.0640,23.3697,13.3541,88.1106,58.4792,166.8990,21.6611,12.3778,80.9464,56.6684,178.3308,23.1448,13.2256,97.1050,54.6468,176.2874,22.8796,13.0741,75.5250,50.1545,177.5124,23.0386,13.1649,82.0006,58.0433,178.3154,23.1428,13.2245,90.2085,57.1407,174.7461,22.6795,12.9597,76.1487,49.5467,181.4234,23.5462,13.4549,85.0275,52.4911,176.8195,22.9486,13.1135,90.1653,56.7283,181.1674,23.5129,13.4360,86.0819,56.1943,166.5878,21.6207,12.3547,79.5643,54.9825,165.4346,21.4710,12.2692
2033,72.7677,64.1631,133.3541,46.0977,26.3415,68.3403,61.1374,121.2213,41.9036,23.9449,74.1921,65.7105,145.9880,50.4650,28.8371,66.1899,61.1957,131.1767,45.3450,25.9115,71.2075,69.7347,153.0814,52.9170,30.2383,73.7393,66.0893,132.8916,45.9379,26.2502,80.3332,63.4955,122.4379,42.3242,24.1853,66.8847,60.3224,142.0247,49.0949,28.0543,71.2981,69.9023,134.9149,46.6372,26.6499,75.2862,67.8014,144.2909,49.8783,28.5019,73.7322,66.8558,131.7494,45.5430,26.0246,74.3831,60.6316,134.7690,46.5868,26.6210,60.4801,67.5191,135.8607,46.9642,26.8367,63.5202,58.6698,154.1283,53.2789,30.4451,82.0561,66.6881,119.9227,41.4548,23.6884,71.5914,65.6508,137.6243,47.5738,27.1850,71.8917,57.9305,140.8830,48.7003,27.8287,76.0486,58.5514,133.2342,46.0563,26.3179,78.3449,61.2085,130.5360,45.1236,25.7849,66.7261,61.9234,149.8826,51.8113,29.6064,90.1486,56.3231,179.9842,27.4976,15.7129,81.6235,54.3230,175.1757,26.7629,15.2931,86.1420,59.1955,171.0066,26.1260,14.9291,82.4105,54.7336,185.9013,28.4016,16.2295,77.0206,54.5420,171.3101,26.1724,14.9556,84.4932,56.4093,180.5570,27.5851,15.7629,79.0838,57.3028,180.9427,27.6440,15.7966,76.4621,58.9598,189.8167,28.9998,16.5713,80.7841,57.0320,176.1422,26.9106,15.3775,85.7606,59.5327,163.2638,24.9431,14.2532,78.8645,57.7253,174.4467,26.6516,15.2295,94.3423,55.8675,172.4478,26.3462,15.0550,74.1641,51.1048,173.6461,26.5293,15.1596,79.6840,59.2106,174.4316,26.6493,15.2282,87.4892,58.2604,170.9400,26.1158,14.9233,73.8548,50.4537,177.4719,27.1138,15.4936,82.4914,53.5028,172.9683,26.4257,15.1004,87.5253,57.6923,177.2214,27.0755,15.4717,84.1948,57.5088,162.9594,24.8966,14.2266,77.5370,56.0733,161.8314,24.7242,14.1281
2034,69.3597,66.1935,125.2338,52.2498,29.8571,65.1787,63.1190,113.8397,47.4960,27.1406,70.3195,67.8695,137.0984,57.2000,32.6857,62.9630,63.2262,123.1890,51.3967,29.3696,67.4213,71.9941,143.7598,59.9793,34.2739,70.0045,68.4399,124.7995,52.0687,29.7535,75.8721,65.5158,114.9823,47.9727,27.4130,63.6194,62.2478,133.3764,55.6471,31.7983,67.8019,72.0976,126.6995,52.8614,30.2065,71.3805,69.9914,135.5046,56.5350,32.3057,70.0879,68.9959,123.7268,51.6211,29.4978,70.4221,62.8555,126.5625,52.8042,30.1738,57.6131,69.6777,127.5877,53.2320,30.4183,60.6713,60.5106,144.7430,60.3895,34.5083,78.0377,68.7642,112.6203,46.9873,26.8499,67.8620,67.8267,129.2439,53.9230,30.8131,68.1207,59.8939,132.3043,55.1998,31.5427,72.2825,60.5183,125.1212,52.2029,29.8302,74.5664,63.2471,122.5873,51.1457,29.2261,63.7793,64.0072,140.7558,58.7259,33.5577,88.0844,57.4487,175.8955,31.1674,17.8099,79.2104,55.3717,171.1962,30.3347,17.3341,83.7759,60.1819,167.1219,29.6128,16.9216,80.2361,55.8969,181.6783,32.1920,18.3954,74.5319,55.5702,167.4184,29.6653,16.9516,82.2502,57.3672,176.4553,31.2666,17.8666,76.7819,58.3015,176.8322,31.3334,17.9048,74.1561,60.1256,185.5047,32.8701,18.7829,78.2774,58.2744,172.1408,30.5021,17.4297,83.7866,60.7274,159.5550,28.2720,16.1554,77.2907,58.9033,170.4838,30.2085,17.2620,91.8358,57.0322,168.5303,29.8623,17.0642,72.0696,52.1108,169.7014,30.0698,17.1828,77.7170,60.3687,170.4691,30.2059,17.2605,85.2988,59.4343,167.0568,29.6012,16.9150,72.2256,51.4349,173.4403,30.7323,17.5613,80.3493,54.4901,169.0390,29.9524,17.1157,84.9719,58.6416,173.1955,30.6890,17.5365,82.0183,58.5923,159.2575,28.2192,16.1253,75.5944,56.9953,158.1551,28.0239,16.0137
2035,65.9289,68.2972,116.9773,58.4886,33.4221,61.7602,65.2036,106.3344,53.1672,30.3813,66.7175,70.2229,128.0597,64.0298,36.5885,60.0525,65.3806,115.0673,57.5337,32.8764,63.8314,74.3557,134.2819,67.1410,38.3663,66.4352,70.7339,116.5716,58.2858,33.3062,71.9950,67.7100,107.4017,53.7008,30.6862,60.4941,64.1519,124.5830,62.2915,35.5952,64.4136,74.4861,118.3464,59.1732,33.8133,68.1416,72.3473,126.5709,63.2855,36.1631,66.5347,71.3189,115.5697,57.7848,33.0199,66.9103,64.9599,118.2184,59.1092,33.7767,54.6308,71.9178,119.1760,59.5880,34.0503,57.5573,62.7237,135.2003,67.6001,38.6287,74.0129,71.0074,105.1954,52.5977,30.0558,64.2604,70.0910,120.7231,60.3615,34.4923,64.4117,62.0055,123.5816,61.7908,35.3090,68.6721,62.5905,116.8721,58.4361,33.3920,70.6372,65.3507,114.5053,57.2526,32.7158,60.5349,66.1232,131.4759,65.7380,37.5645,85.6244,58.5998,171.7257,34.8889,19.9365,77.5438,56.5576,167.1378,33.9567,19.4039,81.7102,61.3715,163.1600,33.1486,18.9421,77.9215,57.1115,177.3713,36.0359,20.5919,72.2239,56.6448,163.4495,33.2074,18.9757,80.2670,58.6459,172.2721,34.9999,19.9999,74.7107,59.3319,172.6402,35.0746,20.0427,72.1712,61.3363,181.1070,36.7948,21.0256,75.9603,59.2312,168.0599,34.1441,19.5109,81.6212,61.9459,155.7725,31.6477,18.0844,74.9324,60.0815,166.4423,33.8154,19.3231,89.1696,58.0529,164.5351,33.4280,19.1017,70.0928,53.1098,165.6784,33.6603,19.2344,75.7919,61.6643,166.4279,33.8125,19.3214,83.2653,60.5859,163.0965,33.1357,18.9347,70.2280,52.4537,169.3286,34.4019,19.6582,78.2420,55.6373,165.0317,33.5289,19.1593,82.7908,59.8014,169.0897,34.3533,19.6305,79.3982,59.8089,155.4821,31.5887,18.0507,73.5914,58.0410,154.4058,31.3700,17.9257
2036,62.3380,70.6150,108.5846,64.8141,37.0366,58.3160,67.1913,98.7054,58.9172,33.6669,63.1246,72.5539,118.8719,70.9545,40.5454,56.8228,67.3294,106.8117,63.7558,36.4319,60.4455,76.6657,124.6477,74.4021,42.5155,62.8183,73.1354,108.2081,64.5893,36.9082,68.0657,70.0347,99.6960,59.5085,34.0048,57.2493,66.1779,115.6447,69.0282,39.4447,61.3859,77.2066,109.8555,65.5727,37.4701,64.4560,74.5719,117.4900,70.1297,40.0741,62.9178,73.8495,107.2780,64.0341,36.5909,63.2923,67.0771,109.7367,65.5017,37.4296,51.4267,74.3003,110.6256,66.0324,37.7328,54.5523,64.9717,125.5002,74.9110,42.8063,70.4105,73.3737,97.6480,58.2860,33.3063,61.0534,72.3463,112.0617,66.8895,38.2226,60.7363,63.8530,114.7151,68.4734,39.1276,64.3267,64.5625,108.4870,64.7558,37.0033,66.7788,67.6235,106.2900,63.4444,36.2539,57.3494,68.3084,122.0430,72.8474,41.6271,82.9662,59.7955,167.4745,38.6620,22.0926,75.7298,57.8956,163.0002,37.6291,21.5023,79.4466,62.4592,159.1209,36.7336,20.9906,76.1063,58.2604,172.9804,39.9331,22.8189,70.3550,57.7690,159.4033,36.7987,21.0279,77.7584,59.9704,168.0075,38.7851,22.1629,72.2455,60.3642,168.3664,38.8679,22.2102,69.8549,62.5610,176.6237,40.7741,23.2995,73.6754,60.4799,163.8996,37.8367,21.6210,79.3855,63.2316,151.9163,35.0704,20.0402,72.7984,61.3976,162.3219,37.4725,21.4129,86.5158,59.3070,160.4620,37.0431,21.1675,67.8084,54.1531,161.5770,37.3005,21.3146,74.0240,62.9777,162.3079,37.4693,21.4110,80.8091,61.8646,159.0590,36.7193,20.9824,67.9764,53.4546,165.1368,38.1224,21.7842,76.0641,56.8073,160.9463,37.1549,21.2314,80.5732,61.0291,164.9038,38.0686,21.7535,77.0032,61.1259,151.6331,35.0050,20.0028,71.3314,59.0477,150.5834,34.7626,19.8644
2037,58.9858,73.0045,100.0558,71.2262,40.7007,55.1690,69.2628,90.9525,64.7459,36.9976,59.7881,74.9175,109.5350,77.9741,44.5566,53.5304,69.5379,98.4221,70.0632,40.0361,57.2598,79.1571,114.8572,81.7628,46.7216,59.1239,75.4887,99.7088,70.9792,40.5595,64.2132,72.3381,91.8654,65.3957,37.3690,54.0722,68.3154,106.5613,75.8572,43.3470,58.3865,79.7577,101.2269,72.0598,41.1770,60.5466,77.0827,108.2617,77.0676,44.0386,59.1171,76.1624,98.8518,70.3691,40.2109,59.4818,69.2733,101.1174,71.9819,41.1325,48.0869,76.8808,101.9365,72.5650,41.4657,51.1182,67.2120,115.6427,82.3219,47.0411,66.6048,75.7630,89.9782,64.0523,36.6013,57.9386,74.8184,103.2597,73.5069,42.0040,57.1615,65.9132,105.7048,75.2475,42.9986,60.7268,66.5875,99.9659,71.1621,40.6641,63.1562,69.9705,97.9414,69.7210,39.8406,54.0980,70.5019,112.4571,80.0542,45.7453,80.5132,61.1958,163.1422,42.4869,24.2782,73.4176,59.2681,158.7837,41.3518,23.6296,77.2666,63.8340,155.0047,40.3676,23.0672,74.0085,59.2188,168.5057,43.8837,25.0764,68.3496,58.9126,155.2798,40.4393,23.1082,75.5699,61.1058,163.6614,42.6221,24.3555,70.4169,61.6176,164.0110,42.7131,24.4075,67.9576,63.9710,172.0547,44.8079,25.6045,71.4391,61.8466,159.6597,41.5799,23.7600,77.0569,64.6323,147.9865,38.5399,22.0228,71.0922,62.6069,158.1229,41.1797,23.5313,84.1173,60.4493,156.3111,40.7078,23.2616,66.1992,55.2668,157.3972,40.9907,23.4233,71.7082,64.2094,158.1092,41.1761,23.5292,78.4784,63.0559,154.9444,40.3519,23.0582,65.8339,54.6071,160.8650,41.8938,23.9393,74.0512,57.9621,156.7828,40.8307,23.3318,78.2665,62.1565,160.6380,41.8347,23.9055,74.9425,62.3794,147.7105,38.4680,21.9817,69.4061,60.2630,146.6880,38.2017,21.8296
2038,55.4852,75.4327,91.3908,77.7249,44.4142,51.7858,71.4028,83.0759,70.6533,40.3733,56.3337,77.2536,100.0491,85.0885,48.6220,50.3289,71.7231,89.8986,76.4558,43.6891,53.6388,81.7094,104.9104,89.2229,50.9845,55.4720,77.9386,91.0739,77.4554,44.2602,60.6313,74.8316,83.9097,71.3624,40.7785,50.6173,70.6241,97.3330,82.7785,47.3020,54.9354,82.4939,92.4605,78.6346,44.9341,56.8678,79.5379,98.8860,84.0993,48.0568,55.6912,78.6842,90.2911,76.7896,43.8798,56.1359,71.6013,92.3605,78.5496,44.8855,45.2314,79.3880,93.1087,79.1859,45.2491,47.6887,69.3006,105.6279,89.8331,51.3332,62.6005,78.1758,82.1860,69.8965,39.9409,54.3348,77.1337,94.3173,80.2138,45.8364,53.5078,67.9714,96.5506,82.1131,46.9218,56.2199,68.8812,91.3087,77.6550,44.3743,59.3918,72.2756,89.4595,76.0824,43.4756,50.9200,72.6530,102.7182,87.3584,49.9191,78.1373,62.2234,158.7287,46.3634,26.4934,71.1164,60.3515,154.4880,45.1247,25.7856,74.7078,65.2961,150.8113,44.0508,25.1719,71.7798,60.3562,163.9470,47.8876,27.3644,66.3761,60.2156,151.0789,44.1290,25.2166,73.0997,62.5803,159.2338,46.5110,26.5777,68.2322,63.0040,159.5740,46.6103,26.6345,65.6342,65.4260,167.4000,48.8962,27.9407,68.9754,63.1106,155.3404,45.3737,25.9278,74.6909,65.7807,143.9829,42.0563,24.0322,69.2494,63.7444,153.8451,44.9370,25.6783,81.2812,61.6424,152.0823,44.4221,25.3840,64.4581,56.4571,153.1391,44.7307,25.5604,69.5386,65.5264,153.8318,44.9331,25.6760,75.6732,64.4083,150.7526,44.0337,25.1621,63.6634,55.7630,156.5131,45.7162,26.1236,71.8409,59.0657,152.5413,44.5561,25.4606,75.6841,63.4408,156.2922,45.6517,26.0867,72.6453,63.8884,143.7145,41.9779,23.9874,67.1609,61.4951,142.7196,41.6873,23.8213
2039,51.6860,77.7955,82.5897,84.3103,48.1773,48.1587,73.6285,75.0755,76.6396,43.7940,52.7716,79.5829,90.4142,92.2978,52.7416,47.3570,73.9238,81.2412,82.9337,47.3907,50.0347,84.3718,94.8073,96.7824,55.3043,51.7867,80.3693,82.3033,84.0179,48.0102,56.2215,77.3330,75.8290,77.4088,44.2336,47.2805,73.0766,87.9596,89.7921,51.3098,51.5047,85.1566,83.5563,85.2971,48.7412,52.7332,82.2204,89.3631,91.2248,52.1285,52.2291,81.4215,81.5958,83.2958,47.5976,52.3644,73.7476,83.4659,85.2048,48.6885,42.2664,81.8759,84.1421,85.8950,49.0829,44.6119,71.6177,95.4557,97.4443,55.6825,58.6496,80.7293,74.2713,75.8186,43.3249,51.2352,79.5998,85.2343,87.0100,49.7200,50.1604,70.1784,87.2525,89.0703,50.8973,52.1461,71.0742,82.5154,84.2345,48.1340,55.7032,74.5636,80.8443,82.5286,47.1592,47.6074,74.8431,92.8262,94.7601,54.1486,75.7561,63.3123,154.2339,50.2916,28.7381,68.6383,61.4932,150.1133,48.9480,27.9703,72.4697,66.5574,146.5407,47.7831,27.3046,69.8687,61.7454,159.3045,51.9450,29.6829,64.7284,61.2820,146.8008,47.8679,27.3531,70.6844,63.9606,154.7247,50.4517,28.8295,66.1451,64.3064,155.0553,50.5595,28.8911,63.4493,66.7752,162.6597,53.0391,30.3080,66.6799,64.4749,150.9415,49.2181,28.1246,72.4761,67.2340,139.9057,45.6196,26.0683,66.9819,64.9312,149.4887,48.7443,27.8539,78.9820,62.9537,147.7757,48.1858,27.5347,62.5320,57.5994,148.8026,48.5206,27.7261,67.5881,66.9958,149.4757,48.7401,27.8515,73.3797,65.7954,146.4837,47.7645,27.2940,61.3864,56.9125,152.0810,49.5896,28.3369,69.6991,60.2889,148.2218,48.3312,27.6178,73.5270,64.7641,151.8664,49.5197,28.2969,70.2957,65.1556,139.6449,45.5345,26.0197,64.9657,62.7216,138.6782,45.2193,25.8396
2040,48.1632,80.3006,73.6523,90.9823,51.9899,44.5636,76.0443,66.9513,82.7046,47.2597,49.4585,82.0851,80.6302,99.6020,56.9154,44.1407,76.2088,72.4498,89.4968,51.1410,46.0946,87.0126,84.5479,104.4415,59.6808,48.1923,83.0229,73.3969,90.6668,51.8096,52.1430,79.8853,67.6233,83.5346,47.7341,44.0284,75.2683,78.4412,96.8979,55.3702,48.2802,87.9257,74.5144,92.0472,52.5984,48.8828,84.6044,79.6928,98.4441,56.2537,48.5648,83.8669,72.7661,89.8875,51.3643,48.6992,76.1337,74.4338,91.9476,52.5415,39.7590,84.5172,75.0368,92.6925,52.9671,41.4474,73.9617,85.1261,105.1558,60.0890,54.6526,83.2620,66.2341,81.8186,46.7535,47.7150,82.1024,76.0108,93.8957,53.6547,46.4248,72.3638,77.8106,96.1190,54.9252,48.5617,73.2152,73.5861,90.9005,51.9432,52.0888,77.0010,72.0959,89.0596,50.8912,44.6565,77.3038,82.7811,102.2591,58.4337,73.6123,64.5749,149.6579,54.2715,31.0123,65.9895,62.9029,145.6596,52.8216,30.1838,70.2776,67.9577,142.1930,51.5645,29.4654,67.2006,62.7610,154.5780,56.0558,32.0319,62.7676,62.6347,142.4453,51.6560,29.5177,68.7526,65.3662,150.1342,54.4443,31.1110,64.5161,65.4123,150.4549,54.5606,31.1775,61.2512,67.9577,157.8337,57.2364,32.7065,64.3619,65.7422,146.4632,53.1130,30.3503,70.1397,68.6201,135.7548,49.2298,28.1313,64.9215,66.2317,145.0535,52.6018,30.0582,76.1326,64.2123,143.3914,51.9991,29.7138,60.2359,58.7567,144.3878,52.3604,29.9202,65.4823,68.4298,145.0409,52.5973,30.0556,70.7870,66.8645,142.1376,51.5444,29.4540,59.4176,58.0531,147.5689,53.5140,30.5794,67.5374,61.5184,143.8241,52.1560,29.8034,70.9218,65.8949,147.3607,53.4385,30.5363,68.3766,66.5214,135.5017,49.1380,28.0788,62.6755,64.2236,134.5637,48.7978,27.8845
2041,44.3416,82.8445,64.5789,97.7410,55.8520,41.0167,78.3776,58.7034,88.8483,50.7705,45.5487,84.6822,70.6971,107.0010,61.1434,40.7825,78.5963,63.5245,96.1451,54.9401,42.6010,89.8107,74.1321,112.2000,64.1143,44.8948,85.5113,64.3549,97.4021,55.6583,48.3303,82.4587,59.2925,89.7401,51.2800,40.9166,77.6845,68.7777,104.0960,59.4835,44.6232,90.6858,65.3347,98.8850,56.5057,45.1218,87.2021,69.8752,105.7570,60.4326,44.7895,86.4021,63.8018,96.5649,55.1799,45.0874,78.5122,65.2641,98.7780,56.4446,36.8100,87.3227,65.7927,99.5782,56.9018,38.3932,76.3320,74.6391,112.9673,64.5528,50.6001,85.8345,58.0745,87.8966,50.2266,44.5814,84.7107,66.6468,100.8708,57.6405,42.6472,74.6352,68.2249,103.2593,59.0053,44.9832,75.5884,64.5208,97.6531,55.8018,48.2393,79.3853,63.2142,95.6755,54.6717,41.2757,79.7198,72.5831,109.8554,62.7745,71.1321,65.9199,145.0007,58.3031,33.3161,63.7438,64.0837,141.1268,56.7455,32.4260,67.7917,69.2830,137.7681,55.3950,31.6543,64.5678,64.0458,149.7677,60.2199,34.4114,60.8495,63.8889,138.0125,55.4933,31.7105,66.3664,66.7040,145.4621,58.4887,33.4221,62.7050,66.7521,145.7729,58.6136,33.4935,59.4919,69.4436,152.9221,61.4883,35.1361,62.3814,67.0950,141.9054,57.0586,32.6049,67.8504,70.0131,131.5303,52.8868,30.2211,62.8111,67.4879,140.5395,56.5094,32.2911,73.4486,65.6357,138.9291,55.8619,31.9211,58.2903,59.9883,139.8945,56.2500,32.1429,63.1122,69.7129,140.5274,56.5045,32.2883,68.4784,68.3718,137.7144,55.3734,31.6420,57.1512,59.3402,142.9767,57.4893,32.8510,65.2868,62.6465,139.3485,56.0305,32.0174,68.8528,67.1771,142.7749,57.4082,32.8047,65.9066,67.8017,131.2850,52.7882,30.1647,60.8905,65.6057,130.3762,52.4228,29.9559
2042,40.9335,85.4464,55.3692,104.5863,59.7636,37.7884,80.8095,50.3316,95.0709,54.3262,41.7625,87.5106,60.6149,114.4948,65.4256,37.7657,81.1545,54.4652,102.8787,58.7878,38.9050,92.7149,63.5601,120.0580,68.6046,40.6886,88.2451,55.1772,104.2237,59.5564,44.0289,85.2571,50.8368,96.0250,54.8715,37.5317,80.0025,58.9693,111.3865,63.6494,41.2314,93.4870,56.0173,105.8105,60.4631,41.3189,89.7605,59.9102,113.1638,64.6650,41.2844,89.0735,54.7030,103.3278,59.0445,41.2756,81.1603,55.9567,105.6960,60.3977,33.8537,89.9768,56.4100,106.5522,60.8870,35.1734,78.8271,63.9948,120.8791,69.0738,46.3497,88.5508,49.7925,94.0525,53.7443,41.0322,87.4009,57.1423,107.9354,61.6774,39.1714,77.1547,58.4953,110.4911,63.1378,41.0356,78.0076,55.3195,104.4923,59.7099,44.6443,81.8684,54.1992,102.3762,58.5007,38.2524,82.1502,62.2319,117.5492,67.1710,68.8124,67.3579,140.2622,62.3864,35.6494,61.2998,65.2624,136.5149,60.7197,34.6970,65.5616,70.6444,133.2660,59.2746,33.8712,62.5671,65.2723,144.8735,64.4374,36.8214,59.3933,65.2432,133.5025,59.3798,33.9313,64.2062,68.0425,140.7086,62.5850,35.7628,60.4837,68.1205,141.0092,62.7187,35.8392,57.5086,70.9503,147.9248,65.7946,37.5969,60.4094,68.3234,137.2681,61.0547,34.8884,65.5885,71.3060,127.2320,56.5908,32.3376,60.7637,68.9362,135.9469,60.4670,34.5526,71.3463,66.9177,134.3891,59.7742,34.1567,56.0450,61.0418,135.3230,60.1895,34.3940,61.0869,71.2282,135.9351,60.4618,34.5496,65.7737,69.4816,133.2141,59.2515,33.8580,54.6705,60.5469,138.3044,61.5156,35.1518,62.9373,63.7846,134.7947,59.9546,34.2598,67.1661,68.6175,138.1092,61.4288,35.1022,63.4927,69.1526,126.9948,56.4853,32.2773,58.9552,67.0307,126.1157,56.0943,32.0539
